fname,true_pairwise_het,true_num_seg,true_pi_w,true_pi_b,true_pi_t,true_hudson_fst,true_nei_fst,pool_size,read_depth,seq_error,num_sites
100_100_1e-05_9_stat_2_pop_beta_1.0.txt,,,0.08089034907080003,0.09368944547806915,0.08728989727443462,0.13661193469508937,0.07331373278530458,100.0,100.0,1e-05,1000.0
100_100_1e-05_9_const_1_pop_theta_0.0001.txt,0.0001979751641322314,10429.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_const_1_pop_theta_0.000325.txt,0.0006634690261157025,34177.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_const_1_pop_theta_0.00055.txt,0.001140485051570248,58203.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_const_1_pop_theta_0.0007750000000000001.txt,0.0015650218153719006,81920.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_const_1_pop_theta_0.001.txt,0.0021036833887603306,107351.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_exp_growth_1_pop_theta_0.0001.txt,0.00013774458793388428,35060.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_exp_growth_1_pop_theta_0.000325.txt,0.000432988634214876,114139.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_exp_growth_1_pop_theta_0.00055.txt,0.0007365325229752067,189538.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010481939352066114,271598.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_exp_growth_1_pop_theta_0.001.txt,0.0013464812828099173,346454.0,,,,,,100.0,100.0,1e-05,10000000.0
100_100_1e-05_9_const_2_pop_t_div_0.0.txt,,,0.0018949138504133442,0.0018968969520661155,0.0018959054012396693,0.0010454451153033726,0.0005229959393948915,100.0,100.0,1e-05,1000000.0
100_100_1e-05_9_const_2_pop_t_div_0.25.txt,,,0.0021663380099175306,0.002474670738842975,0.0023205043743801646,0.1245954559068349,0.06643657567067233,100.0,100.0,1e-05,1000000.0
100_100_1e-05_9_const_2_pop_t_div_0.5.txt,,,0.0018598212991736956,0.002218893705785124,0.002039357502479339,0.16182496965728949,0.08803566961034198,100.0,100.0,1e-05,1000000.0
100_100_1e-05_9_const_2_pop_t_div_0.75.txt,,,0.0020366485479340456,0.002708417614876033,0.0023725330814049583,0.2480300907999873,0.1415721180469314,100.0,100.0,1e-05,1000000.0
100_100_1e-05_9_const_2_pop_t_div_1.0.txt,,,0.0018731505925621305,0.002773812646280992,0.0023234816194214877,0.3247018341078047,0.19381733993294206,100.0,100.0,1e-05,1000000.0
100_100_0.0001_0_stat_1_pop_alpha_0.1.txt,0.10433098448455491,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.15508571839765328,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_stat_1_pop_alpha_0.25.txt,0.1903521373179895,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_stat_1_pop_alpha_0.32500000000000007.txt,0.21594208152816333,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_stat_1_pop_alpha_0.4.txt,0.23404992652520126,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_stat_2_pop_beta_0.1.txt,,,0.06007047240150706,0.10010438711474604,0.08008742975812655,0.3999216804289461,0.24993881583006283,100.0,100.0,0.0001,1000.0
100_100_0.0001_0_stat_2_pop_beta_0.325.txt,,,0.07073081177561849,0.0976311685799793,0.08418099017779887,0.2755304191849766,0.15977690894075047,100.0,100.0,0.0001,1000.0
100_100_0.0001_0_stat_2_pop_beta_0.55.txt,,,0.07887241086585818,0.10513549260601161,0.09200395173593491,0.24980224174696755,0.14272800920297657,100.0,100.0,0.0001,1000.0
100_100_0.0001_0_stat_2_pop_beta_0.775.txt,,,0.0787338851927168,0.09699965455396557,0.08786676987334119,0.1883075712510568,0.10394014362641667,100.0,100.0,0.0001,1000.0
100_100_0.0001_0_stat_2_pop_beta_1.0.txt,,,0.08918910866613732,0.10813779110170682,0.09866344988392212,0.1752272008011307,0.09602685927698044,100.0,100.0,0.0001,1000.0
100_100_0.0001_0_const_1_pop_theta_0.0001.txt,0.00019269614099173555,10268.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_const_1_pop_theta_0.000325.txt,0.000685315360661157,34214.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_const_1_pop_theta_0.00055.txt,0.0010683746836363634,57351.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_const_1_pop_theta_0.0007750000000000001.txt,0.0015993968242975205,81081.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_const_1_pop_theta_0.001.txt,0.0019941773090909084,105712.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_exp_growth_1_pop_theta_0.0001.txt,0.0001355570823140496,35338.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_exp_growth_1_pop_theta_0.000325.txt,0.0004398942547107439,114485.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_exp_growth_1_pop_theta_0.00055.txt,0.0007408601652892562,191138.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010518503264462813,270078.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_exp_growth_1_pop_theta_0.001.txt,0.001351791722975206,344053.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_0_const_2_pop_t_div_0.0.txt,,,0.0023590697173554815,0.0023623720727272727,0.002360720895041322,0.0013978980745309687,0.0006994379086950955,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_const_2_pop_t_div_0.25.txt,,,0.002056004381818328,0.002392544685950413,0.0022242745338842975,0.1406620767036575,0.07565170103895215,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_const_2_pop_t_div_0.5.txt,,,0.0018899544082645841,0.002438942996694215,0.002164448702479339,0.2250928329090673,0.126819496299601,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_const_2_pop_t_div_0.75.txt,,,0.002071687263636458,0.002655202543801653,0.0023634449037190077,0.2197630013301103,0.1234459240507165,100.0,100.0,0.0001,1000000.0
100_100_0.0001_0_const_2_pop_t_div_1.0.txt,,,0.002035751852892698,0.003303623576859504,0.0026696877148760325,0.3837821393598578,0.23745693492572836,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_stat_1_pop_alpha_0.1.txt,0.10438803198873418,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15486381409391148,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_stat_1_pop_alpha_0.25.txt,0.19053866096198047,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_stat_1_pop_alpha_0.32500000000000007.txt,0.21589823808020384,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_stat_1_pop_alpha_0.4.txt,0.2338653302069228,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_stat_2_pop_beta_0.1.txt,,,0.06539674575150978,0.10517407049577418,0.08528540812364199,0.3782046711395717,0.23320123347828448,100.0,100.0,0.0001,1000.0
100_100_0.0001_1_stat_2_pop_beta_0.325.txt,,,0.07032868432276959,0.10061907672445057,0.0854738805236101,0.30104025387384986,0.17719092789588528,100.0,100.0,0.0001,1000.0
100_100_0.0001_1_stat_2_pop_beta_0.55.txt,,,0.07969813927360622,0.10318285234309048,0.09144049580834832,0.2276028674938727,0.12841527630551236,100.0,100.0,0.0001,1000.0
100_100_0.0001_1_stat_2_pop_beta_0.775.txt,,,0.08517135716618197,0.10691218144587958,0.09604176930603082,0.20335217171396983,0.11318421368530802,100.0,100.0,0.0001,1000.0
100_100_0.0001_1_stat_2_pop_beta_1.0.txt,,,0.08621524780298162,0.10569043015689886,0.09595283897994025,0.18426627959604353,0.10148309607592076,100.0,100.0,0.0001,1000.0
100_100_0.0001_1_const_1_pop_theta_0.0001.txt,0.00019876408446280994,10426.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_const_1_pop_theta_0.000325.txt,0.00064173406446281,33291.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_const_1_pop_theta_0.00055.txt,0.0011250755985123967,56780.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_const_1_pop_theta_0.0007750000000000001.txt,0.00146380754892562,78429.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_const_1_pop_theta_0.001.txt,0.0019964852024793385,102140.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_exp_growth_1_pop_theta_0.0001.txt,0.0001345948497520661,34657.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_exp_growth_1_pop_theta_0.000325.txt,0.00043784084066115695,113900.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_exp_growth_1_pop_theta_0.00055.txt,0.0007383835272727273,193543.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010353243333884297,269682.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_exp_growth_1_pop_theta_0.001.txt,0.00134560930231405,343389.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_1_const_2_pop_t_div_0.0.txt,,,0.0021136852280992952,0.002116619338842975,0.0021151522834710742,0.001386225047572209,0.0006935932619335968,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_const_2_pop_t_div_0.25.txt,,,0.0020964772338844685,0.002285628294214876,0.0021910527640495864,0.08275670230770478,0.04316442384085715,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_const_2_pop_t_div_0.5.txt,,,0.002139447985124106,0.0026405372082644626,0.0023899925966942145,0.18976790842864352,0.10483070613551536,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_const_2_pop_t_div_0.75.txt,,,0.0020236074413224484,0.0027336157917355365,0.0023786116165289252,0.2597323122582319,0.14924848291312454,100.0,100.0,0.0001,1000000.0
100_100_0.0001_1_const_2_pop_t_div_1.0.txt,,,0.002118289814876169,0.0031463097999999993,0.0026322998074380165,0.32673832218423965,0.19527030739789739,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_stat_1_pop_alpha_0.1.txt,0.10431081762936585,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.15461165735074048,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_stat_1_pop_alpha_0.25.txt,0.19065765388737113,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_stat_1_pop_alpha_0.32500000000000007.txt,0.2158254869445675,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_stat_1_pop_alpha_0.4.txt,0.23372266779559372,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_stat_2_pop_beta_0.1.txt,,,0.06418014600720962,0.1150383487962367,0.08960924740172317,0.44209781626047495,0.28377764719430687,100.0,100.0,0.0001,1000.0
100_100_0.0001_2_stat_2_pop_beta_0.325.txt,,,0.06596515759564646,0.09401238139913877,0.07998876949739261,0.2983354254628981,0.17531976038465352,100.0,100.0,0.0001,1000.0
100_100_0.0001_2_stat_2_pop_beta_0.55.txt,,,0.0739491306331553,0.09600886012773073,0.08497899538044297,0.22976764295740046,0.12979518877468496,100.0,100.0,0.0001,1000.0
100_100_0.0001_2_stat_2_pop_beta_0.775.txt,,,0.08645078497221279,0.10999866377035912,0.09822472437128596,0.21407422591338499,0.11986737020068494,100.0,100.0,0.0001,1000.0
100_100_0.0001_2_stat_2_pop_beta_1.0.txt,,,0.0900736330997368,0.10973956962688462,0.0999066013633107,0.17920551897562706,0.09842160707495468,100.0,100.0,0.0001,1000.0
100_100_0.0001_2_const_1_pop_theta_0.0001.txt,0.00019406087107438016,10193.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_const_1_pop_theta_0.000325.txt,0.0006534683044628098,34339.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_const_1_pop_theta_0.00055.txt,0.0010957780623140497,56130.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_const_1_pop_theta_0.0007750000000000001.txt,0.0015319035213223141,78549.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_const_1_pop_theta_0.001.txt,0.001961338349917356,101663.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_exp_growth_1_pop_theta_0.0001.txt,0.00013213624809917357,34436.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_exp_growth_1_pop_theta_0.000325.txt,0.0004367106707438014,113796.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_exp_growth_1_pop_theta_0.00055.txt,0.000734214001818182,192947.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010376170851239673,269510.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_exp_growth_1_pop_theta_0.001.txt,0.0013404536795041317,346419.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_2_const_2_pop_t_div_0.0.txt,,,0.0020470912049588242,0.0020501138925619836,0.0020486025487603306,0.0014743998438945323,0.0007377437865734212,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_const_2_pop_t_div_0.25.txt,,,0.002196493623140631,0.002446080003305785,0.00232128681322314,0.10203524816353002,0.05376034937674584,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_const_2_pop_t_div_0.5.txt,,,0.001726514344628214,0.0021818343272727277,0.001954174335950413,0.2086867810965553,0.11649932512877692,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_const_2_pop_t_div_0.75.txt,,,0.002103167591735657,0.002834738699173554,0.002468953145454545,0.2580735598844369,0.14815410911799434,100.0,100.0,0.0001,1000000.0
100_100_0.0001_2_const_2_pop_t_div_1.0.txt,,,0.0017706504776860942,0.002801155426446281,0.0022859029520661154,0.36788567283021106,0.22540435232139225,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_stat_1_pop_alpha_0.1.txt,0.1043705781159199,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.1545399233678521,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_stat_1_pop_alpha_0.25.txt,0.19027491718876127,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_stat_1_pop_alpha_0.32500000000000007.txt,0.21581556779934954,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_stat_1_pop_alpha_0.4.txt,0.2336735865214205,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_stat_2_pop_beta_0.1.txt,,,0.06000896613188265,0.10449471482509104,0.08225184047848685,0.42572247570292016,0.2704240320606793,100.0,100.0,0.0001,1000.0
100_100_0.0001_3_stat_2_pop_beta_0.325.txt,,,0.06973273401108909,0.10082139898664164,0.08527706649886534,0.3083538344838048,0.182280337797303,100.0,100.0,0.0001,1000.0
100_100_0.0001_3_stat_2_pop_beta_0.55.txt,,,0.07943754797798393,0.10824410845619303,0.09384082821708847,0.2661258971879035,0.1534862864358405,100.0,100.0,0.0001,1000.0
100_100_0.0001_3_stat_2_pop_beta_0.775.txt,,,0.07932500302695064,0.09885847092398595,0.08909173697546828,0.19759022888443156,0.10962558683985411,100.0,100.0,0.0001,1000.0
100_100_0.0001_3_stat_2_pop_beta_1.0.txt,,,0.07869756220513288,0.09549589730504357,0.08709672975508824,0.17590635382221276,0.09643493588764364,100.0,100.0,0.0001,1000.0
100_100_0.0001_3_const_1_pop_theta_0.0001.txt,0.00019558407520661156,10294.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_const_1_pop_theta_0.000325.txt,0.0006598986844628099,34109.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_const_1_pop_theta_0.00055.txt,0.0011434792133884297,57622.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_const_1_pop_theta_0.0007750000000000001.txt,0.0015397408707438019,79358.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_const_1_pop_theta_0.001.txt,0.00197776058,105698.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_exp_growth_1_pop_theta_0.0001.txt,0.00013069675917355374,34956.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_exp_growth_1_pop_theta_0.000325.txt,0.0004391272505785123,114106.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_exp_growth_1_pop_theta_0.00055.txt,0.000744777199834711,190952.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010395689680991731,269251.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_exp_growth_1_pop_theta_0.001.txt,0.0013481640034710741,346751.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_3_const_2_pop_t_div_0.0.txt,,,0.0020942009140497136,0.0020957481140495863,0.0020949745140495866,0.0007382566585652854,0.0003692646352903294,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_const_2_pop_t_div_0.25.txt,,,0.0017757384785124883,0.001945809887603306,0.0018607741830578511,0.08740391863271804,0.045699099503638735,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_const_2_pop_t_div_0.5.txt,,,0.0023525336033058553,0.0028651040033057847,0.002608818803305785,0.17890114962965417,0.09823802238590729,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_const_2_pop_t_div_0.75.txt,,,0.0019643523190084073,0.0026298955272727274,0.0022971239231404958,0.2530683068443051,0.14486445453806526,100.0,100.0,0.0001,1000000.0
100_100_0.0001_3_const_2_pop_t_div_1.0.txt,,,0.002367614416528995,0.0033664283173553723,0.0028670213669421485,0.29669840158991834,0.17419017387575358,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_stat_1_pop_alpha_0.1.txt,0.10432388329499682,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.15477809291370986,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_stat_1_pop_alpha_0.25.txt,0.19037604816642098,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_stat_1_pop_alpha_0.32500000000000007.txt,0.21573817437177098,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_stat_1_pop_alpha_0.4.txt,0.23415184385118454,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_stat_2_pop_beta_0.1.txt,,,0.05775317277091045,0.09844661186632275,0.0780998923186166,0.4133554047616033,0.2605217362490027,100.0,100.0,0.0001,1000.0
100_100_0.0001_4_stat_2_pop_beta_0.325.txt,,,0.07011514862836003,0.09897615726152736,0.08454565294494364,0.2915955663635951,0.17068298385466119,100.0,100.0,0.0001,1000.0
100_100_0.0001_4_stat_2_pop_beta_0.55.txt,,,0.07910640410431782,0.10492463635890639,0.0920155202316121,0.2460645388016827,0.14029281250381195,100.0,100.0,0.0001,1000.0
100_100_0.0001_4_stat_2_pop_beta_0.775.txt,,,0.08619657543167546,0.10974514641409189,0.0979708609228837,0.21457505640898816,0.1201815047892271,100.0,100.0,0.0001,1000.0
100_100_0.0001_4_stat_2_pop_beta_1.0.txt,,,0.09049689287995563,0.11176241345266084,0.10112965316630824,0.19027434998719528,0.10513988680320087,100.0,100.0,0.0001,1000.0
100_100_0.0001_4_const_1_pop_theta_0.0001.txt,0.00021051968396694216,10427.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_const_1_pop_theta_0.000325.txt,0.0006534465806611572,33565.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_const_1_pop_theta_0.00055.txt,0.0011599942628099174,57853.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_const_1_pop_theta_0.0007750000000000001.txt,0.0015003510811570247,78948.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_const_1_pop_theta_0.001.txt,0.0018821260208264463,100963.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_exp_growth_1_pop_theta_0.0001.txt,0.00013526862181818182,35684.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_exp_growth_1_pop_theta_0.000325.txt,0.00044087287983471076,112743.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_exp_growth_1_pop_theta_0.00055.txt,0.0007333664566942148,192805.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010441115046280992,268702.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_exp_growth_1_pop_theta_0.001.txt,0.0013371490085950415,342999.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_4_const_2_pop_t_div_0.0.txt,,,0.001926331188429917,0.0019294641322314052,0.0019278976603305782,0.0016237377773200732,0.0008125285552723143,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_const_2_pop_t_div_0.25.txt,,,0.001912766960330758,0.0021734774049586778,0.0020431221826446282,0.11995084192415441,0.06380197103295002,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_const_2_pop_t_div_0.5.txt,,,0.0021384246884298703,0.002638889295867769,0.0023886569921487597,0.1896497167280094,0.1047585754427589,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_const_2_pop_t_div_0.75.txt,,,0.0018503990057852841,0.002728492894214876,0.00228944595,0.3218237768884729,0.1917699538679722,100.0,100.0,0.0001,1000000.0
100_100_0.0001_4_const_2_pop_t_div_1.0.txt,,,0.0018631406545455843,0.0028371370809917354,0.0023501388677685947,0.34330256122333214,0.2072210369787231,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_stat_1_pop_alpha_0.1.txt,0.10402216060529376,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.15475987369918565,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_stat_1_pop_alpha_0.25.txt,0.1902665193182751,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_stat_1_pop_alpha_0.32500000000000007.txt,0.215766743729482,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_stat_1_pop_alpha_0.4.txt,0.23399062593051342,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_stat_2_pop_beta_0.1.txt,,,0.0674452401447182,0.10998379299522837,0.08871451656997331,0.3867711022873679,0.23974967398350228,100.0,100.0,0.0001,1000.0
100_100_0.0001_5_stat_2_pop_beta_0.325.txt,,,0.07576132168709737,0.10555118475550347,0.0906562532213004,0.2822314419057513,0.16430120377734017,100.0,100.0,0.0001,1000.0
100_100_0.0001_5_stat_2_pop_beta_0.55.txt,,,0.08220770375329212,0.10730211038836779,0.09475490707082995,0.23386685074738345,0.1324174515643682,100.0,100.0,0.0001,1000.0
100_100_0.0001_5_stat_2_pop_beta_0.775.txt,,,0.07712389407770767,0.09607719966648139,0.08660054687209452,0.19727162796758727,0.10942947979743685,100.0,100.0,0.0001,1000.0
100_100_0.0001_5_stat_2_pop_beta_1.0.txt,,,0.0929965943945727,0.11360844688928924,0.10330252064193099,0.18142887310837613,0.09976451865178465,100.0,100.0,0.0001,1000.0
100_100_0.0001_5_const_1_pop_theta_0.0001.txt,0.00020194357685950412,10287.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_const_1_pop_theta_0.000325.txt,0.0006261364846280991,33436.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_const_1_pop_theta_0.00055.txt,0.0011163867533884296,58758.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_const_1_pop_theta_0.0007750000000000001.txt,0.001512738583305785,76881.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_const_1_pop_theta_0.001.txt,0.0020477600899173553,104565.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_exp_growth_1_pop_theta_0.0001.txt,0.00013339196859504131,35471.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_exp_growth_1_pop_theta_0.000325.txt,0.00043004403454545464,113416.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_exp_growth_1_pop_theta_0.00055.txt,0.0007469499821487605,192160.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_exp_growth_1_pop_theta_0.0007750000000000001.txt,0.0010330739391735545,266034.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_exp_growth_1_pop_theta_0.001.txt,0.0013328019282644636,345149.0,,,,,,100.0,100.0,0.0001,10000000.0
100_100_0.0001_5_const_2_pop_t_div_0.0.txt,,,0.002213465692562096,0.0022155660760330574,0.002214515884297521,0.0009480121101700397,0.0004742308433510375,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_const_2_pop_t_div_0.25.txt,,,0.0018807417719009607,0.002077444158677686,0.001979092965289256,0.094684801011416,0.0496950851290206,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_const_2_pop_t_div_0.5.txt,,,0.0019422040380166566,0.002450830279338843,0.002196517158677686,0.207532216983788,0.11578016573024498,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_const_2_pop_t_div_0.75.txt,,,0.0019547652851240878,0.0028058566479338843,0.0023803109665289255,0.3033267445920677,0.17877734774519283,100.0,100.0,0.0001,1000000.0
100_100_0.0001_5_const_2_pop_t_div_1.0.txt,,,0.0021353104297521775,0.003119101446280992,0.0026272059380165287,0.3154084705073704,0.18723142375192686,100.0,100.0,0.0001,1000000.0
100_100_0.0001_6_stat_1_pop_alpha_0.1.txt,0.10420556734327323,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.15476475146339638,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_6_stat_1_pop_alpha_0.25.txt,0.190557352565249,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_6_stat_1_pop_alpha_0.32500000000000007.txt,0.21588867328013495,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_6_stat_1_pop_alpha_0.4.txt,0.23387340000589285,,,,,,,100.0,100.0,0.0001,1000000.0
100_100_0.0001_6_stat_2_pop_beta_0.1.txt,,,0.05985743147286414,0.10728541267049813,0.08357142207168118,0.4420729716843972,0.2837571745336222,100.0,100.0,0.0001,1000.0
100_100_0.0001_6_stat_2_pop_beta_0.325.txt,,,0.07968069852149565,0.11176944208179002,0.09572507030164286,0.28709764460318815,0.16760887957135148,100.0,100.0,0.0001,1000.0
100_100_0.0001_6_stat_2_pop_beta_0.55.txt,,,0.08532381206180323,0.10584554400784019,0.09558467803482171,0.19388375900375054,0.10734843893370048,100.0,100.0,0.0001,1000.0
